,DATA.906792,DATA.924110,DATA.905947,DATA.905975,DATA.905939,DATA.905936,DATA.905974,DATA.909698,DATA.910903,DATA.905976,DATA.905977,DATA.909255,DATA.905961,DATA.905991,DATA.905978,DATA.1240202,DATA.1240197,DATA.909256,DATA.905969,DATA.909264,DATA.905964,DATA.1330935,DATA.905958,DATA.905982,DATA.1299075,DATA.905959,DATA.905981,DATA.909755,DATA.905946,DATA.905956,DATA.905962,DATA.905945,DATA.905983,DATA.687586,DATA.905954,DATA.905950,DATA.905963,DATA.906793,DATA.905951,DATA.905935,DATA.1240128,DATA.905949,DATA.684052,DATA.905984,DATA.905973,DATA.905960,DATA.909728,DATA.905965,DATA.905972,DATA.905968,DATA.906804,DATA.905971,DATA.905970,DATA.910851,DATA.905948,DATA.905952,DATA.905937,DATA.907067,DATA.687800,DATA.905967,DATA.905990,DATA.905979,DATA.908443,DATA.905933,DATA.905986,DATA.905942,DATA.905944,DATA.905955,DATA.905957,DATA.1480374,DATA.908123,DATA.905985,DATA.907790,DATA.905940,DATA.1240221,DATA.905980,DATA.907322,DATA.1240172,DATA.905989,DATA.722046,DATA.905941
7915,6.86941437623243,7.605091580027679,6.7733731801178205,7.377422295693151,6.83646221112751,7.469068116828151,6.923681109699411,7.04327297266584,6.5146907748636,5.94057429235108,7.07499775763755,8.703926139598611,6.52461830500241,8.22798778344278,7.60698255381713,7.62642563572083,7.7649656031710705,6.6584154025923095,7.3141378774628905,8.40560489158013,6.772441309055611,7.36451739634744,9.23550862624549,7.1068819756341695,6.95968346423338,5.68442526405874,7.0979249987108695,6.029718146375519,6.76851843941617,6.78947914291548,7.038957328890509,6.51270990235146,7.74121678836193,7.265036655709519,6.936508563217631,7.366065735110871,6.1551458103005805,6.268797711512329,7.190415263831661,6.60217577974679,6.7647398350128,6.47347411040689,7.927576757264191,7.93151287271583,6.81164770100288,7.220821683907759,7.25217148810452,8.17176341161499,6.284792488381691,8.5154663972249,8.24042296168833,7.5802880337325504,6.9220525675924405,6.09334916565713,6.34561258911986,9.24005349325999,7.01212584046496,6.41638447953254,7.33450191521415,6.90138214573388,7.94822703530286,6.64095963786594,7.35833319927243,8.68396638034602,7.33423088443297,8.328629121912451,8.678651904240969,7.86009055239764,7.78008787024603,8.02220826109576,8.35187622851042,6.3105951836450895,8.03135167361321,8.5078037484173,8.78728598261676,8.18013254554612,8.53598744260721,7.130935313517281,7.60007738070743,6.919936605668269,7.4673969724617395
7931,9.209641348840881,3.31101852008616,9.488951143312029,6.81598286930509,11.011036869347999,8.02177587442846,8.67107140598616,5.84694664302304,8.173805703484192,8.59434162210254,6.41774247153304,8.05548131930415,9.82305736461869,8.32345884761373,9.38075427938949,10.4187813271079,10.375535223755099,8.369565413685871,9.99918202532176,8.49188704941807,3.7202852247945803,4.04714148950005,4.9493400159552,8.589942315426951,6.24378569548619,8.221498214783571,8.83699744150506,9.291490956870641,8.685364364990669,6.175633385936309,6.961798247798161,7.2657966580135795,8.62863881743539,7.24967544421896,7.91347721332169,8.92732273624958,9.57749129538809,8.54606097922273,6.592811961947009,8.970476088841819,7.65287648684166,10.6107915906431,5.044882852574281,9.582210983391288,8.770487639875281,8.31902976840808,9.010415184335368,3.9860195914484398,10.2412190530787,9.95484359035915,4.49543945118116,9.93606055604242,10.5004641371342,7.047344775187581,10.6775521115942,4.46509805778371,9.06152419343298,7.18790251710099,9.008113683422849,9.70916134148338,8.77569169348488,8.874218284083039,9.198984969486391,5.9798129613831605,7.609089225990241,7.1533071544514595,5.770094758391111,8.61290058728669,6.6814305431843195,8.00524112695012,9.36439078725611,8.4680669301238,7.697216020808151,4.59642900825338,4.29071986584086,9.14060456327813,7.3931034617803295,8.32031655451092,11.4009924069683,10.174278786558501,9.70601529044847
7935,8.70208025300733,9.55859744587402,8.33670677944005,7.57996407919629,8.78494718808876,7.5169680471573495,7.323850894485299,7.177378129248611,7.73458634639299,8.236926894914559,7.90925867731179,8.60069914487419,8.940402316606859,7.1337842086212095,8.91662041557229,8.582540945125169,9.09987862892572,9.19247633595611,8.44471272381241,8.458231043364151,8.59852629507064,9.12426813236047,9.13238722119258,8.65559116771065,10.2214814796447,8.38676746880597,8.09596210712639,7.2180523956850005,7.88990873008,8.026427148589379,8.392864985622701,8.23629187260104,8.160045786013251,8.56270760212701,7.875825235013339,11.108096157453302,9.8200171280782,7.5681884244849895,9.165024096569288,8.878832155120492,7.43564384739583,9.69192606057125,8.55527751290175,8.655498152819389,8.893130798228901,8.18939636294478,8.51789981561698,8.66175116371171,7.90468094467411,9.98768277571359,8.49162910355717,8.311531185539,8.54972827719193,9.009237575350161,9.565987134314211,9.400001983968892,8.9447808365988,7.305842448948081,7.966073364284441,8.704817836448271,9.10086740292344,8.74290993421783,9.20025581029448,7.62622432407413,8.6986617796452,7.49806570410931,8.909101828177869,8.27674531659216,8.095214306670659,8.03103026177518,9.10079609440837,7.9969560655887495,7.9573913489732,10.071128995221901,8.91786938590259,10.2298186185923,8.57335794209676,8.56902887129756,8.87289943180437,8.636408473870361,8.99024529406436
7936,8.48804700132674,8.71741727097366,7.99465085135414,7.448174230359781,7.637359694898831,8.79151054899135,2.62351155502269,7.888399007313111,7.84528111904937,7.74096827714183,8.66423183952468,6.92115521248555,9.59680117119573,8.41071446578979,7.591992272165281,8.09737400495942,8.81939673040215,8.896731833637698,9.1123660665956,6.51448274975521,11.748615476104698,9.59119342148578,5.54418158592278,8.03508545058276,7.54410844417755,9.369422693672071,6.92735410573688,8.07972902840725,8.935374654465221,8.572178175808281,8.19742458355119,9.25718431220623,5.8206251061079,7.5999336339868995,7.832894983185231,8.647640767484651,8.78026886153637,8.94689691021369,3.320708613236,8.025303944207211,6.462477995613611,8.99105234298721,5.0520776058966295,8.022081951393371,8.47186719531527,7.441844396751891,7.500571749679481,7.91511053989496,7.54200134764434,8.12590383529542,7.859153771816191,8.41499759006709,8.17590285553557,8.930676236404189,9.32325622360403,6.915572306546349,8.26364312625743,8.23760102081247,8.858897690579289,8.91261729345302,9.25182432855835,7.3481453938170995,7.3054542702179095,9.19519325559635,6.41146484904266,5.646841728795309,7.51858752423082,8.96995659860057,3.85521652428847,9.88725788043095,9.679921858516142,7.76296864223081,8.6062125363914,10.2644589855833,7.60517403765797,8.04923781409948,6.747392672211361,7.99225531392858,8.187591145658821,10.067237124586699,8.93769134424898
7942,8.37973307353358,8.00156128145003,7.49206242135728,7.74050074907291,7.6364354854585805,7.39713979111971,7.2124014080682,7.6594020691902,7.174878116015719,7.46113182626122,7.64591592300951,7.265991753994549,8.939025274743289,7.53568210109655,7.468433496049191,8.20526735256028,7.92477559429195,8.37548181914098,8.35773071866662,7.842187342750409,8.33112072112191,7.738407038108179,7.41963318422942,7.86009608539099,7.340829830354821,7.56729888551258,7.572983403690361,7.12773220187592,7.38461217679518,8.10167985034298,7.317889976803531,8.19352378847657,7.823860387660281,7.7298419100525795,7.519696782758841,8.2135828377071,8.405237925342599,8.38376502260415,7.9910701773644295,7.661974156539579,7.26002240830634,8.09639549488922,7.62297516168866,8.11404620333848,7.81162518916463,7.75435517316922,7.69529145080034,8.19230073275749,7.83316144764843,7.24685186717634,6.44200396913419,7.82444530319509,8.23993711941689,7.284162652434469,8.21989293601826,7.94448742766771,7.44804401928839,7.72910422879529,7.596607705413799,8.35253946475723,7.57990599985068,7.701038676065,8.2543073226286,7.64570187480368,7.715327887394261,7.115342801485309,7.77784763278982,7.65771954446046,7.263452778185691,7.27229729836885,7.90524362325884,7.8603480705665,7.2876809962832105,7.861474139766919,7.65430074198003,8.17665140809058,7.404576878576901,7.5557043391142305,6.60849705531305,8.222031754868091,8.17947208433302
7953,5.60420959021132,5.032899515492519,6.214471293854481,5.28614896146821,5.09006434097724,5.52089383469361,5.56690930209526,6.043675011236769,5.357291073846469,5.389829693858581,5.857821151703741,5.873394821654741,5.06211497955926,5.35213239455175,5.348750643017429,5.67214088760491,5.1093966362164105,5.58733463200587,5.29215786180231,5.47686546790895,6.61186252750769,5.7922701228008,5.891480947632179,5.18074223832667,5.1063709602809695,5.07515267394215,5.753085926438549,5.7023445289230095,5.748277447193941,5.25137948511515,5.708764664685289,6.0523860828755,6.00110544864869,5.68996087683089,5.67203132015467,5.89629564543851,5.78639494152217,6.31020505767663,5.32124411120293,5.9962492577860305,6.0819281889875105,5.33892591554717,5.97427691666532,5.157819073089651,5.84113257053161,5.684034708102,6.124521895989011,6.41702935690202,5.498148417505321,5.5949451913525,6.47074176506605,5.37261666107752,5.6130552222656105,5.3631299240362,6.19054588562739,5.87149729060017,5.452763483227001,5.6463885542372,5.437360991306651,6.17929780200948,5.5768353597766,5.24319057873164,5.81450997719661,5.41219997668241,5.1426431230655405,6.44261990821519,6.167211639830559,5.372558260967691,5.01750509823201,5.1701870571733,5.47115578436127,5.3632678320142,4.0883874381937595,7.35961298108266,6.07392093394528,5.826412123678111,4.1316123856182,5.64632774473858,5.365992346263651,5.63335525906623,5.053395451324991
7980,4.81815554402897,4.661241530771,4.39507322362973,3.9784640948964602,4.4402652585026,4.4322989225683305,4.04578635232596,4.11988691300947,3.7210785534604596,3.9912657371602003,4.46899060123386,4.709196346805429,4.40369886335141,4.18362892080021,3.83380974305982,4.052279750646839,3.95876287464608,4.49025576631095,4.0608977489741,4.2965426893547605,4.32823893576007,4.454104527572441,4.41180991263781,4.16366953686293,4.48574100998271,4.56611904847708,3.95557177622915,4.16240523087143,5.05877378067787,3.93151678946385,4.0760804388652,4.8051665834335395,3.9556459621350197,4.36141854751663,4.09673507662463,4.21186118227319,4.394067212727189,4.6361729653001795,4.3040935505925795,4.941817803812,3.76675582885245,4.20224252571544,4.5629520883753605,4.71342543398002,4.0433481980384505,3.90963841507222,4.38188745914145,4.79255102687721,4.28635765168324,4.52284839733051,4.9210201116673495,4.35574371947424,4.46930203103798,4.407289556185559,5.31539416914111,4.48566355615042,4.33410821318176,4.45543752097872,4.5448202384759195,4.345665297484181,4.77092700235036,3.95422421816243,4.654595464861389,4.6543111185176596,3.93790627933805,4.93741036620836,4.39572865599457,4.12624731559024,3.9392139704538898,4.5386744743777,4.60233395897242,3.96694655779161,3.7898272117489795,4.77243438864637,4.643132207566611,4.2479615435703,4.15486105624951,4.75834895382417,4.24993894665441,4.37081587998866,3.94762070509467
7993,7.37680774573339,8.65544373599291,4.94012983307118,6.8692716515661,5.688699601221139,6.23135211465542,6.51478804009027,7.086078204889731,6.855687795736951,6.3663143926952195,7.0200085473633305,6.710721385793169,5.66860709180295,6.13808074691066,5.70021220554585,6.255055061504049,5.53365847461557,6.199050840572849,5.75167113635039,6.78315332788926,7.3675947972183895,7.700087748132019,7.32895106840631,5.76240736743919,5.85345551834657,5.63929877941697,6.18648827361406,5.7725030895135,7.64983049649451,7.19798033834563,5.85325501970724,6.19494034543508,6.66743071034437,6.29778158727659,6.6603540315161105,6.43050890206725,7.04114364861503,7.97965358988921,7.12178133094485,7.751815158524019,6.3574792345266795,6.42781340239826,6.57074520967593,6.63465175869026,5.85178451540547,6.2350508753916,6.584347742324329,7.25833419938983,5.848866311195071,7.2754854502676904,7.07188415422224,6.280839119518019,7.334689741250429,7.79997102934075,5.52480826671935,7.18464012029389,6.398193931604969,7.464106566043941,6.83878527858409,5.32319287695943,5.845824932850831,5.836814678306309,7.55910456872667,5.66782611509865,5.43330066562262,7.63833449240963,6.806091637782919,6.60718764410728,5.1531768079159095,6.290367410951981,5.66037173504779,6.141619371314549,4.32480142597404,5.55813344944365,7.0088859122104,6.852987643175809,7.69406411277085,7.56894277798899,6.43593810953148,6.934612797122541,7.44190472390594
7997,5.13771699504045,3.57048430337415,3.5581628077695697,4.2961526048896,4.74099960996028,3.14112559894337,4.38644648858012,4.10034460925889,3.83045013355758,3.7301937737206,6.07789098676688,3.73825118232585,5.4060442076173,3.99830839551023,3.46404733284881,3.92884591969446,3.64277676946518,3.32240366651851,4.25981927601372,3.93231435147637,6.32611036312391,3.74855592216484,3.49526096878073,3.7648072176712994,4.50115641278541,4.30208334269319,4.29457047996207,4.49476061949214,5.2009712346744195,4.59237984131287,4.03217157374654,6.30981156665751,4.607941545860769,4.26647721590683,5.16732706260301,4.0650726139649205,4.4330782976568,4.744613427027559,3.92321875118191,3.9141395075242595,3.55733339704154,3.6294375012102096,4.32607358788687,3.95648413568586,3.9309501977063,3.75539911966399,4.0534458452454905,3.5512797318330898,4.0882074766463,3.83718653846529,5.259742547154151,4.0433389028685705,4.62166453793891,3.9881499170679104,4.77442408813887,3.6836581759950096,4.596452598170321,4.80979547326325,4.61201414947073,4.6039132485335,4.09214172301778,3.5123474492750097,4.03008175235718,3.97393387634931,3.60925089672201,3.43687618324106,4.7253070336994805,4.16255334639221,3.30920304071512,3.6326234483492703,3.4468545849530696,3.85071590023961,4.25482890545108,4.57977499999403,4.37268401578576,3.8474745447398595,3.2596104085035598,3.05629191891623,3.38895425204814,4.21645447215832,3.2718084668865095
8011,4.5214564341266295,4.07596169445707,4.0127251761559,4.33213205485412,3.8285586023395495,3.57117470584117,4.50402890872191,3.99790302730071,4.03178028920013,4.07798069579193,4.18596855018194,3.87137615548004,4.91070693797237,3.53841668712021,4.48950991177362,4.57730514882674,3.70742815159132,3.28918791954481,3.7539195721691603,4.21982288997222,4.273735955967741,4.0211825851977405,4.28048298734249,3.6744092820300196,3.25331709340293,3.4329529707047004,4.40387401727854,3.98788912378407,3.7034548911493497,4.09456640788188,3.82758142973292,3.74188723536875,3.53531639713781,4.2114635668892095,3.7083865838777594,3.54665352700145,4.76142939754949,3.8233737533179597,3.7134292679020096,4.17638257427441,3.59295449721672,3.6056206884349002,3.1877678425798397,4.21543969268198,5.29169114516153,4.759201716295241,5.0718890280474005,4.26336215707929,4.118333359844399,4.502320188390991,3.93034169751777,3.89699007361587,4.68913842878664,4.197201088704049,4.133470016285799,5.17409866394661,4.2959063013450995,3.72476740179677,3.67890324633877,4.26634121585627,3.36568629842937,3.8372970700758304,3.7259569309745597,3.89741513421477,3.7309818446802097,3.70011786540178,3.82890086046354,3.8328702865059103,3.5612565385759503,3.9207780157213903,4.1597710840039905,4.07112810050433,3.64354436502879,3.9465559433798503,3.82354361184529,4.48461114593231,5.434164658066349,4.9261992352406905,3.5889398073159597,4.581776507007991,4.39201561052606
8015,4.13111218649661,2.84407228680499,4.73740896473945,4.29637039548291,3.0473833127670003,3.4621284136732,6.7756909464085595,6.586759682593581,4.387937821565069,4.12534016477178,4.03194472933106,3.5076085321226,2.8094773374615896,3.20226049464032,4.5024100988835905,3.15868712529826,3.0721806819699595,3.14027521295838,3.1563330508055096,3.68266234007352,2.88214243034844,3.5863443584857797,4.4109347289321,3.70865028201806,3.28288636783098,3.5659732592320497,3.8504005123516696,3.15702411831099,3.24397172571433,4.162813377208391,3.5818618834047995,3.56977740234784,3.6376605575160403,3.8319700606684703,4.51504092617481,3.5938168229827596,4.33678641496079,4.09661175051943,5.56661095083956,3.49927998126244,4.61864856345663,3.36648585632165,4.106578381212089,3.7962107413598103,3.7111470838039797,4.11211424389355,4.40211265544839,4.97593496040438,3.9404319841477298,3.0903773509624797,3.9509735860929305,2.80333844360271,3.8868157074422003,4.01474148422409,4.29260052074029,4.68467848796676,3.35404827451696,3.64944850700063,3.16751119165521,3.1573526393330895,2.94299474684501,3.69242401802948,3.0625162666546695,3.4472265319749997,4.03687009077607,3.73930424301457,4.16183879285259,3.4150669976399906,4.621663481519071,2.5640849107767503,3.1335621845063697,3.62765040318649,3.2881511163155697,4.797663956222441,4.42012305340641,4.14435001349171,2.8125592654967004,4.15059397232323,3.01523260356072,3.0730113444522797,4.3707820280342595
8024,7.56612313765948,8.66226065676675,6.37360340823651,6.934362839826941,6.50600988915091,6.89165075393692,7.02240671914302,7.4551056535352505,6.484351632900701,6.440503639158489,6.66313798207221,6.58372939351233,6.81738927354692,7.2135407413119506,8.29452722226728,7.075615479878451,7.592320378645951,7.11193326903599,6.389974799434309,7.1456725209265395,3.2572515326634703,8.9566901945286,7.16683514526237,6.7943390462176705,6.09357014395252,7.18551126096705,7.4457353141846,6.5498708354975905,5.97247348997085,6.41327707396673,6.5278924888584395,5.803419592531309,6.46315020202802,6.889912006113559,6.26863049200521,7.601515593779731,7.373105796105139,7.106563934773481,7.699125819665821,7.1539559469502905,6.557440320907411,6.0719971371337405,8.16730142052503,6.47575192949062,7.2178465473085,6.806666283148299,7.0507713445087505,7.6377130739842904,6.518901292390949,7.292158968329071,7.7791874019053395,6.3557033381709,6.662174802528419,6.91754615896119,8.06153636763167,5.69337824561998,6.76381903418566,6.96054560286463,6.43064665138793,6.500068658545151,7.17331448435549,7.11735160972216,6.64694398746243,6.6590439706977405,7.5691889436219295,6.81377225000227,7.62423789026776,6.680211647375151,6.9294132024960895,7.8810414493128,7.298173974569041,6.57113768064103,6.49366581817908,8.02887944325095,6.949837938648901,8.18347359852787,7.81602165270123,8.31708347362888,6.693687709032731,6.54365043322302,5.902607216134809
